Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,userId,loanId,count,LoanIdFormat
827304,4363569,0062x00000D117zAAB,0012x00000MhRQTAA3,7,4.0,Vehicle Expenses,10,500,10.143,Weekly,Loan Paid,1907,1138,1,8
827110,4363307,0062x00000D10oTAAR,0012x00000LOhzNAAT,10,7.0,Vehicle Expenses,14,900,13.857,Weekly,Loan Paid,2591,4094,1,8
827084,4363262,0062x00000D10lAAAR,0012800001WbT1KAAV,15,11.0,Child Expenses,14,650,14.143,Weekly,Loan Paid,1110,3697,1,8
827145,4363146,0062x00000D10alAAB,0012x00000Px24BAAR,13,7.0,Living Expenses,14,650,14.143,Weekly,Loan Paid,142,2527,1,8
827016,4363071,0062x00000D10SdAAJ,0012x00000Px6kEAAR,7,5.0,Life Event Expenses,14,950,14.143,Weekly,Loan Paid,115,4156,1,8
827015,4363069,0062x00000D10TQAAZ,0012x000003CWlhAAG,13,11.0,Furniture or Appliances,14,1100,14.143,Weekly,Loan Paid,178,1584,1,8
827010,4363003,0062x00000D10MPAAZ,0012x000002e4tAAAQ,19,15.0,Vehicle Expenses,14,1000,14.143,Weekly,Loan Paid,1247,739,1,8
826936,4362620,0062x00000D0zmlAAB,0012x00000G2CsbAAF,23,16.0,Other Expenses,14,700,14.143,Weekly,Loan Paid,879,4203,1,8
826925,4362566,0062x00000D0ziAAAR,0012x00000OvRBAAA3,8,7.0,Vehicle Expenses,14,800,14.286,Weekly,Loan Paid,420,689,1,8
826988,4362551,0062x00000D0zgsAAB,0012x00000MhD9ZAAV,8,5.0,Living Expenses,14,600,14.143,Weekly,Loan Paid,138,4072,1,8
826923,4362546,0062x00000D0zgYAAR,0012x00000BJ7v2AAD,14,10.0,Living Expenses,14,1200,14.143,Weekly,Loan Paid,2171,629,1,8
826916,4362514,0062x00000D0zdeAAB,0012x00000FGeO1AAL,9,7.0,Living Expenses,14,500,14.0,Weekly,Loan Paid,2321,4304,1,8
827023,4362479,0062x00000D0zaVAAR,0012x00000SG4VBAA1,8,4.0,Vehicle Expenses,14,700,14.0,Weekly,Loan Paid,2067,764,0,8
826964,4362445,0062x00000D0zXbAAJ,0012x00000Ge3FLAAZ,9,6.0,Furniture or Appliances,10,500,10.286,Weekly,Loan Paid,1810,1355,1,8
827086,4362405,0062x00000D0zUDAAZ,0012x00000MjJMWAA3,7,4.0,Living Expenses,10,500,10.143,Weekly,Loan Paid,333,1559,1,8
826886,4362395,0062x00000D0zTAAAZ,0010K00001giJosQAE,20,17.0,Vehicle Expenses,10,1000,10.143,Weekly,Loan Paid,678,1244,1,8
826891,4362251,0062x00000D0zA0AAJ,0012x00000LPtC8AAL,11,9.0,Life Event Expenses,10,300,10.143,Weekly,Loan Paid,2808,1813,1,8
826861,4362239,0062x00000D0zGLAAZ,0012800001JfYRhAAN,23,20.0,Veterinary Expenses,14,650,14.0,Weekly,Loan Paid,1621,4374,1,8
826843,4362197,0062x00000D0zCYAAZ,0012x00000OJNRxAAP,6,5.0,Vehicle Expenses,14,1000,14.143,Weekly,Loan Paid,656,4039,1,8
826840,4362185,0062x00000D0zBaAAJ,0012x00000FFhGHAA1,10,9.0,Home Maintenance & Repairs,14,800,14.286,Weekly,Loan Paid,2487,1233,1,8
826855,4362136,0062x00000D0z7dAAB,0012x00000BHQflAAH,10,8.0,Living Expenses,10,500,10.0,Weekly,Loan Paid,1842,2853,1,8
827160,4362110,0062x00000D0z5XAAR,0012x00000NQr0aAAD,17,12.0,Vehicle Expenses,13,500,13.286,Weekly,Loan Paid,2192,3867,1,8
826782,4361934,0062x00000D0ysdAAB,0012x00000GedLJAAZ,10,8.0,Medical Expenses,14,1000,14.429,Weekly,Loan Paid,1142,184,1,8
826990,4361927,0062x00000D0ysEAAR,0012x00000TJOjqAAH,8,4.0,Life Event Expenses,16,1100,17.0,Weekly,Loan Paid,577,2218,0,8
826835,4361873,0062x00000D0ynsAAB,0012x00000GegLuAAJ,14,9.0,Vehicle Expenses,10,300,10.0,Weekly,Loan Paid,1426,4202,1,8
827872,4361781,0062x00000D0yhpAAB,0010K000020IT9eQAG,12,7.0,Travel Expenses,14,1200,14.143,Weekly,Loan Paid,1578,503,1,8
827074,4361750,0062x00000D0ycqAAB,0010K00001dQJKGQA4,32,28.0,Medical Expenses,14,500,14.429,Weekly,Loan Paid,1511,5,2,8
826709,4361544,0062x00000D0yA8AAJ,0012x00000XCbfAAAT,10,4.0,Living Expenses,12,1000,12.429,Weekly,Loan Paid,1652,4372,0,8
5145462,4361484,0062x00000D0yLZAAZ,0012x00000IOk1xAAD,10,6.0,Furniture or Appliances,14,600,14.143,Weekly,Loan Paid,2040,2982,1,8
826693,4361444,0062x00000D0y82AAB,0012x000002dnMHAAY,14,10.0,Vehicle Expenses,14,1000,14.143,Weekly,Loan Paid,436,94,1,8
5145474,4361440,0062x00000D0yIkAAJ,0012x00000NSBOjAAP,22,17.0,Living Expenses,14,1000,14.0,Weekly,Loan Paid,431,2589,1,8
826687,4361438,0062x00000D0yIaAAJ,0012x00000WphWmAAJ,8,4.0,Medical Expenses,14,450,14.286,Weekly,Loan Paid,754,555,0,8
827105,4361426,0062x00000D0yHhAAJ,0010K00002420kJQAQ,9,4.0,Child Expenses,10,1000,10.286,Weekly,Loan Paid,860,4593,0,8
826683,4361197,0062x00000D0y2wAAB,0012x000002b1COAAY,6,5.0,Life Event Expenses,14,950,14.286,Weekly,Loan Paid,2470,2420,1,8
826769,4361184,0062x00000D0y1yAAB,0012x00000BHQFCAA5,12,9.0,Living Expenses,14,1000,14.143,Weekly,Loan Paid,1997,1469,1,8
826863,4361055,0062x00000D0xtLAAR,0010K00002ARQafQAH,12,8.0,Living Expenses,14,1300,14.0,Weekly,Loan Paid,2210,1651,1,8
826744,4361041,0062x00000D0xsSAAR,0010K00001ypTYNQA2,9,5.0,Vehicle Expenses,14,650,13.857,Weekly,Loan Paid,1004,979,1,8
826679,4360919,0062x00000D0xk9AAB,0010K0000242KuEQAU,15,12.0,Life Event Expenses,14,1000,14.143,Weekly,Loan Paid,528,1964,1,8
5145448,4360751,0062x00000D0xW7AAJ,0012x00000OydESAAZ,10,8.0,Living Expenses,10,500,10.0,Weekly,Loan Paid,1999,475,1,8
826617,4360602,0062x00000D0xM2AAJ,0012x00000IObCqAAL,6,5.0,Vehicle Expenses,14,850,13.857,Weekly,Loan Paid,1291,4251,1,8
826638,4360555,0062x00000D0xIPAAZ,0012x000002a7zTAAQ,25,17.0,Medical Expenses,14,650,14.0,Weekly,Loan Paid,1454,4268,1,8
826546,4360472,0062x00000D0xBYAAZ,0010K000028hZGkQAM,10,8.0,Vehicle Expenses,10,200,10.143,Weekly,Loan Paid,1982,176,1,8
5145494,4360420,0062x00000D0x6xAAB,0010K000027ziExQAI,41,36.0,Living Expenses,10,350,10.0,Weekly,Loan Paid,2426,1645,3,8
826513,4360296,0062x00000D0wwnAAB,0012x00000LP0KaAAL,9,7.0,Living Expenses,14,500,14.286,Weekly,Loan Paid,246,3720,1,8
826514,4360280,0062x00000D0wvpAAB,0010K00002APnUlQAL,8,5.0,Event - Holiday - Vehicle Hire,14,1200,14.143,Weekly,Loan Paid,1405,1825,1,8
826505,4359907,0062x00000D0wSsAAJ,0010K000020HQ0JQAW,6,5.0,Other,14,1400,14.429,Weekly,Loan Paid,1674,2345,1,8
826459,4359841,0062x00000D0wNiAAJ,0012x00000IMiEXAA1,10,8.0,Vehicle Expenses,14,1000,14.143,Weekly,Loan Paid,579,266,1,8
5145427,4359837,0062x00000D0wNOAAZ,0012x000003CmnZAAS,24,18.0,Living Expenses,14,1000,14.429,Weekly,Loan Paid,1883,3351,1,8
826411,4359431,0062x00000D0vr8AAB,0012x00000RrkBOAAZ,8,5.0,Other Expenses,10,1000,10.429,Weekly,Loan Paid,1117,1820,1,8
826407,4359420,0062x00000D0vqFAAR,0012x00000G2m6MAAR,9,8.0,Vehicle Expenses,14,1000,14.286,Weekly,Loan Paid,264,2270,1,8
826404,4359372,0062x00000D0vmcAAB,0012x00000MjfjyAAB,9,5.0,Travel Expenses,14,400,14.429,Weekly,Loan Paid,2275,2347,1,8
5145449,4359304,0062x00000D0vgeAAB,0012x00000L2pbpAAB,18,15.0,Travel Expenses,10,500,9.857,Weekly,Loan Paid,961,1987,1,8
826382,4359262,0062x00000D0vdLAAR,0012x00000BGS0pAAH,7,5.0,Living Expenses,10,200,10.143,Weekly,Loan Paid,1461,3993,1,8
827285,4359244,0062x00000D0vbfAAB,0012x00000OwZCjAAN,8,5.0,Holiday / Travel,14,1150,14.143,Weekly,Loan Paid,1561,1015,1,8
5145409,4359109,0062x00000D0vSmAAJ,0012x00000MgP3PAAV,16,12.0,Medical Expenses,10,500,10.429,Weekly,Loan Paid,1869,4561,1,8
826345,4358992,0062x00000D0vLCAAZ,0010K000022OOaMQAW,13,12.0,Living Expenses,14,550,14.429,Weekly,Loan Paid,136,1052,1,8
826343,4358918,0062x00000D0vGWAAZ,0010K00001usSG8QAM,9,6.0,Other Expenses,14,1000,14.286,Weekly,Loan Paid,2610,3910,1,8
5145420,4358892,0062x00000D0vEzAAJ,0012x00000FFpMKAA1,6,5.0,Medical Expenses,14,1000,14.429,Weekly,Loan Paid,31,4396,1,8
826337,4358889,0062x00000D0vEfAAJ,0010K00001iIUoNQAW,17,14.0,Vehicle Expenses,14,450,14.429,Weekly,Loan Paid,395,976,1,8
5145407,4358821,0062x00000D0v9aAAB,0012x00000LQhjJAAT,10,7.0,Vehicle Expenses,14,1000,14.286,Weekly,Loan Paid,335,963,1,8
826291,4358621,0062x00000D0ubZAAR,0010K0000274FpbQAE,14,12.0,Medical Expenses,14,1200,14.143,Weekly,Loan Paid,345,3484,1,8
5145396,4358273,0062x00000D0udAAAR,0012x00000IPhJRAA1,21,17.0,Living Expenses,14,750,14.143,Weekly,Loan Paid,13,855,1,8
826262,4358271,0062x00000D0uDhAAJ,0012x00000OwDqNAAV,7,4.0,Vehicle Expenses,14,1000,14.0,Weekly,Loan Paid,2334,37,1,8
826245,4357789,0062x00000D0uE0AAJ,0012x00000LPqS8AAL,11,8.0,Living Expenses,10,350,10.143,Weekly,Loan Paid,2227,3549,1,8
826254,4355855,0062x00000D0s4JAAR,0012x00000LPZ8cAAH,6,4.0,Vehicle Expense,14,600,14.286,Weekly,Loan Paid,731,3774,1,8
826200,4355495,0062x00000D0rq6AAB,0012x000002e4TRAAY,11,10.0,Vehicle Expenses,14,500,14.429,Weekly,Loan Paid,1873,645,1,8
5145389,4355475,0062x00000D0roPAAR,0012x00000XKqzlAAD,6,4.0,Medical Expenses,14,650,14.143,Weekly,Loan Paid,402,1176,1,8
826176,4355205,0062x00000D0rQhAAJ,0012x00000BFu5mAAD,8,6.0,Life Event Expenses,10,400,10.286,Weekly,Loan Paid,969,3356,1,8
826155,4355170,0062x00000D0rNEAAZ,0012x00000OxnfWAAR,11,6.0,Home Maintenance & Repairs,10,500,10.286,Weekly,Loan Paid,1958,4079,1,8
826148,4355140,0062x00000D0rKZAAZ,0012x00000XQBKRAA5,8,5.0,Living Expenses,14,1000,14.143,Weekly,Loan Paid,1719,1968,1,8
826143,4355090,0062x00000D0rFFAAZ,0012x00000GdlvHAAR,6,4.0,Medical Expenses,14,1000,14.0,Weekly,Loan Paid,538,1416,1,8
826128,4355055,0062x00000D0r3jAAB,0012x00000Px9DJAAZ,8,6.0,Life Event Expenses,14,1000,13.571,Weekly,Loan Paid,2346,3495,1,8
826097,4354898,0062x00000D0qszAAB,0012x00000PwXT1AAN,6,5.0,Travel Expenses,16,1000,16.429,Weekly,Loan Paid,1785,3028,1,8
826086,4354846,0062x00000D0qnfAAB,0010K00002CP7vEQAT,12,7.0,Living Expenses,14,350,14.286,Weekly,Loan Paid,2293,354,1,8
826062,4354697,0062x00000D0qZ9AAJ,0012x00000LPrexAAD,9,8.0,Living Expenses,14,850,14.286,Weekly,Loan Paid,2869,4034,1,8
825916,4354062,0062x00000D0pfGAAR,0012x00000THaYUAA1,6,4.0,Living Expenses,14,500,14.286,Weekly,Loan Paid,2431,28,1,8
825888,4353898,0062x00000D0pGMAAZ,0012x00000MimBXAAZ,8,7.0,Living Expenses,14,500,14.143,Weekly,Loan Paid,1935,3324,1,8
825852,4353654,0062x00000D0p7sAAB,0010K000022or3YQAQ,10,6.0,Living Expenses,10,300,10.143,Weekly,Loan Paid,1920,4557,1,8
825836,4353567,0062x00000D0p0SAAR,0010K00001y9MtTQAU,9,6.0,Travel Expenses,14,1400,14.286,Weekly,Loan Paid,998,455,1,8
825790,4353328,0062x00000D0ohkAAB,0012x00000MiPsgAAF,12,8.0,Furniture or Appliances,10,200,10.286,Weekly,Loan Paid,2382,816,1,8
825827,4353192,0062x00000D0oWmAAJ,0012x00000MhhTQAAZ,8,6.0,Living Expenses,14,600,14.429,Weekly,Loan Paid,1211,3114,1,8
825742,4353000,0062x00000D0oE0AAJ,0012x00000Px0lMAAR,12,6.0,Living Expenses,14,1000,14.286,Weekly,Loan Paid,1068,1170,0,8
825730,4352918,0062x00000D0oA7AAJ,0010K000021UzSpQAK,11,6.0,Living Expenses,10,500,10.429,Weekly,Loan Paid,857,3006,1,8
825694,4352543,0062x00000D0neBAAR,0012x00000G2s2SAAR,36,29.0,Living Expenses,14,900,14.286,Weekly,Loan Paid,2852,3112,2,8
825812,4352520,0062x00000D0ncKAAR,0012x000002b62cAAA,10,4.0,Other,14,1000,14.286,Weekly,Loan Paid,2700,2534,0,8
1022856,6472479,0062x00000EeDcpAAF,0012x00000hYOEaAAO,8,5.0,Other Expenses,10,1000,19.714,Fortnightly,Loan Paid,894,3827,1,9
5163216,5350800,0062x00000DtokqAAB,0010K000022jygUQAQ,36,33.0,Child Expenses,11,400,21.714,Fortnightly,Loan Paid,1538,4340,3,9
5161650,5201542,0062x00000Drt7fAAB,0010K000021EWPRQA4,36,33.0,Other Expenses,10,500,19.714,Fortnightly,Loan Paid,1235,572,3,9
997715,5978745,0062x00000EDxxAAAT,0010K00001zHrTtQAK,33,29.0,Other Expenses,13,1000,24.857,Fortnightly,Loan Paid,425,2735,2,9
5163590,5386591,0062x00000DUjQ2AAL,0010K000027zdZUQAY,33,32.0,Vehicle Expenses,11,500,22.143,Fortnightly,Loan Paid,412,1912,3,9
933794,5351236,0062x00000DtpKyAAJ,0012x000003ESq0AAG,33,30.0,Living Expenses,11,500,22.286,Fortnightly,Loan Paid,1311,3011,2,9
5154227,4779112,0062x00000DHSsmAAH,0010K0000240y3CQAQ,32,30.0,Vehicle Expenses,13,400,25.0,Fortnightly,Loan Paid,2104,409,2,9
1003192,6104801,0062x00000EMRngAAH,0012800001QDf5jAAD,31,28.0,Living Expenses,10,1000,19.714,Fortnightly,Loan Paid,357,3661,2,9
981787,5630652,0062x00000E5D6tAAF,0012x000003CbxmAAC,30,26.0,Life Event Expenses,15,1000,29.857,Fortnightly,Loan Paid,195,254,2,9
5163912,5403543,0062x00000DUxwQAAT,0010K0000241gSrQAI,30,28.0,Living Expenses,11,500,21.857,Fortnightly,Loan Paid,2620,1305,2,9
5163566,5381835,0062x00000DUhAaAAL,0010K0000241i3OQAQ,30,28.0,Living Expenses,11,400,21.714,Fortnightly,Loan Paid,1961,496,2,9
915224,5134508,0062x00000Da5njAAB,0010K00001eYYisQAG,30,28.0,Relocation Expenses,12,1350,24.0,Fortnightly,Loan Paid,2350,2811,2,9
913019,5109577,0062x00000DZjFJAA1,0012800001b2zUpAAI,30,27.0,Life Event Expenses,14,1000,27.0,Fortnightly,Loan Paid,2817,3497,2,9
5148100,4510635,0062x00000D81emAAB,0010K0000240v96QAA,30,28.0,Child Expenses,10,500,19.0,Fortnightly,Loan Paid,2484,3338,2,9
1058059,7219812,0062x00000FI1G2AAL,0012x00000NRVufAAH,28,26.0,Living Expenses,13,750,26.857,Fortnightly,Loan Paid,2060,646,2,9
1013529,6314619,0062x00000EboZAAAZ,0012800001SDUFxAAP,28,25.0,Furniture or Appliances,11,1000,21.0,Fortnightly,Loan Paid,2660,3683,2,9
1011979,6280955,0062x00000EbIGLAA3,0010K00001eZElzQAG,28,26.0,Living Expenses,10,500,20.571,Fortnightly,Loan Paid,1885,820,2,9
1001854,6075137,0062x00000EM24YAAT,0012x000003fO0jAAE,28,26.0,Living Expenses,12,800,24.143,Fortnightly,Loan Paid,552,1335,2,9
995669,5947238,0062x00000EDTmwAAH,0012800001SBMdiAAH,28,24.0,Living Expenses,10,500,20.0,Fortnightly,Loan Paid,1085,1116,2,9
858707,4635191,0062x00000DAYW9AAP,0012x00000AAP8pAAH,28,20.0,Furniture or Appliances,12,1000,23.143,Fortnightly,Loan Paid,2432,4476,1,9
1005376,6151785,0062x00000EN75NAAT,0010K00001xP2ZqQAK,27,25.0,Medical Expenses,11,1000,21.143,Fortnightly,Loan Paid,2105,199,2,9
5161254,5177482,0062x00000DrYdPAAV,0010K00002CQU5WQAX,27,24.0,Vehicle Expenses,14,500,27.0,Fortnightly,Loan Paid,2662,1975,2,9
5150420,4609783,0062x00000DA2FBAA1,0012x000002dQMcAAM,26,24.0,Living Expenses,14,350,27.143,Fortnightly,Loan Paid,2258,3818,2,9
1058702,7232421,0062x00000FID5eAAH,0012x000002d8crAAA,14,13.0,Home Maintenance & Repairs,10,500,20.0,Fortnightly,Loan Paid,2554,1611,1,9
1058059,7219812,0062x00000FI1G2AAL,0012x00000NRVufAAH,28,26.0,Living Expenses,13,750,26.857,Fortnightly,Loan Paid,2060,646,2,9
1057406,7206923,0062x00000FHs22AAD,0012x00000VdTqTAAV,12,11.0,Living Expenses,13,750,25.0,Fortnightly,Loan Paid,2354,228,1,9
1055192,7140735,0062x00000FH63AAAT,0012x00000Rq1DdAAJ,13,12.0,Life Event Expenses,10,500,20.143,Fortnightly,Loan Paid,769,2111,1,9
1052015,7052851,0062x00000F3VKFAA3,0012x00000fpe18AAA,6,4.0,Other Expenses,10,750,19.857,Fortnightly,Loan Paid,1579,2008,1,9
1049838,6988515,0062x00000F2gP2AAJ,0012x00000e0OWeAAM,6,4.0,Vehicle Expenses,10,400,19.571,Fortnightly,Loan Paid,2518,2976,1,9
1049087,6981302,0062x00000F2b2SAAR,0012x00000e0O0aAAE,7,5.0,Travel Expenses,12,1000,22.714,Fortnightly,Loan Paid,1547,643,1,9
1048809,6978912,0062x00000F2XFAAA3,0012x000002b62cAAA,10,8.0,Living Expenses,11,1000,20.714,Fortnightly,Loan Paid,2700,362,1,9
1048525,6967999,0062x00000F2PrkAAF,0012x00000WtSrHAAV,8,6.0,Home Maintenance & Repairs,12,1000,23.714,Fortnightly,Loan Paid,916,4447,1,9
1048226,6966552,0062x00000F2NxrAAF,0012x00000GbSWGAA3,11,10.0,Vehicle Expenses,12,1000,23.0,Fortnightly,Loan Paid,311,4428,1,9
1048208,6956021,0062x00000F2FnjAAF,0012x00000Gdyl9AAB,14,11.0,Medical Expenses,13,1000,25.0,Fortnightly,Loan Paid,2141,1225,1,9
1047491,6954759,0062x00000F2ESQAA3,0012x00000SG4MBAA1,14,13.0,Living Expenses,12,500,24.143,Fortnightly,Loan Paid,1400,338,1,9
1046994,6934051,0062x00000F1xGGAAZ,0012x00000BJDkeAAH,14,12.0,Home Maintenance & Repairs.,10,200,19.286,Fortnightly,Loan Paid,2491,4464,1,9
1042579,6852495,0062x00000F03fZAAR,0012x00000TuVCFAA3,12,10.0,Living Expenses,12,1000,23.571,Fortnightly,Loan Paid,316,3667,1,9
1040824,6825632,0062x00000EzguUAAR,0010K00001y7NHdQAM,8,7.0,Life Event Expenses,11,500,21.857,Fortnightly,Loan Paid,2778,1806,1,9
1040328,6822122,0062x00000EzcpjAAB,0012x00000bmiKGAAY,11,7.0,Vehicle Expenses,10,1000,19.857,Fortnightly,Loan Paid,1030,2314,1,9
1040538,6821360,0062x00000EzcB5AAJ,0012x00000FGRLMAA5,11,9.0,Veterinary Expenses,15,1000,29.857,Fortnightly,Loan Paid,611,972,1,9
1039240,6803882,0062x00000EzNNUAA3,0012x00000GbrC7AAJ,6,4.0,Medical Expenses,10,700,20.429,Fortnightly,Loan Paid,2688,1393,1,9
1039269,6803097,0062x00000EzMIoAAN,0012x00000Tte6kAAB,11,9.0,Travel Expenses,10,500,20.143,Fortnightly,Loan Paid,1019,1041,1,9
1038761,6794745,0062x00000EzFzuAAF,0012x00000WtQjgAAF,10,8.0,Vehicle Expenses,10,500,19.286,Fortnightly,Loan Paid,2755,1053,1,9
1037558,6770099,0062x00000EytRMAAZ,0012x00000SFuzaAAD,7,5.0,Living Expenses,10,1000,18.714,Fortnightly,Loan Paid,251,920,1,9
1036062,6744642,0062x00000EyXaQAAV,0010K00001cyHTuQAM,16,14.0,Other Expenses,13,500,26.143,Fortnightly,Loan Paid,2367,1251,1,9
1034382,6704381,0062x00000Ey0YmAAJ,0012x00000G13NkAAJ,13,11.0,Living Expenses,10,500,19.286,Fortnightly,Loan Paid,2286,464,1,9
1033763,6682652,0062x00000ExicKAAR,0012x00000XCWkKAAX,6,4.0,Living Expenses,10,500,18.857,Fortnightly,Loan Paid,123,1702,1,9
1033426,6682070,0062x00000Exi3TAAR,0012x00000gobovAAA,6,4.0,Travel Expenses,10,1000,20.143,Fortnightly,Loan Paid,2714,177,1,9
1033105,6673743,0062x00000ExavjAAB,0010K00001rmxT4QAI,21,19.0,Vehicle Expenses,12,400,22.857,Fortnightly,Loan Paid,1705,1887,1,9
1033034,6670409,0062x00000ExVvXAAV,0012x00000OKQ6CAAX,8,6.0,Home Maintenance & Repairs,13,1100,24.857,Fortnightly,Loan Paid,1371,3875,1,9
1032313,6661008,0062x00000ExPVrAAN,0010K00001xhlxCQAQ,7,5.0,Vehicle Expenses,12,500,23.143,Fortnightly,Loan Paid,878,2223,1,9
1031303,6636996,0062x00000Ex5hBAAR,0012x000002azXCAAY,10,8.0,Living Expenses,10,750,19.429,Fortnightly,Loan Paid,1938,4461,1,9
1030827,6630683,0062x00000EwzpKAAR,0012x00000INOo2AAH,13,11.0,Living Expenses,11,1000,21.714,Fortnightly,Loan Paid,469,1991,1,9
1029597,6609109,0062x00000EwiC1AAJ,0012x00000WtF5HAAV,12,11.0,Medical Expenses,10,1000,19.857,Fortnightly,Loan Paid,2845,1281,1,9
1030159,6608381,0062x00000EwhOVAAZ,0010K00001uG5S7QAK,17,16.0,Vehicle Expenses,10,1000,19.857,Fortnightly,Loan Paid,873,508,1,9
1028121,6581280,0062x00000EwLtbAAF,0012x00000RrFgJAAV,8,7.0,Living Expenses,12,1000,23.143,Fortnightly,Loan Paid,1377,1762,1,9
1028042,6578953,0062x00000EwJnbAAF,0012x00000SG4GDAA1,12,8.0,Furniture or Appliances,12,500,23.286,Fortnightly,Loan Paid,107,1084,1,9
5171920,6567320,0062x00000EwBGoAAN,0012x00000goRImAAM,6,4.0,Vehicle Expenses,10,1000,19.571,Fortnightly,Loan Paid,824,2850,1,9
5171905,6565118,0062x00000Ew9DxAAJ,0012x00000MgP3PAAV,16,15.0,Medical Expenses,10,300,19.286,Fortnightly,Loan Paid,1869,2844,1,9
1027746,6563401,0062x00000Ew7kaAAB,0010K00001vGelYQAS,7,5.0,Relocation Expenses,10,400,20.143,Fortnightly,Loan Paid,737,1219,1,9
1025967,6535926,0062x00000Ef18nAAB,0012x00000Veiy0AAB,16,13.0,Home Maintenance & Repairs,13,1000,24.857,Fortnightly,Loan Paid,1637,4355,1,9
1025676,6533094,0062x00000EeyRhAAJ,0012x00000RrSB6AAN,9,7.0,Living Expenses,10,1000,19.857,Fortnightly,Loan Paid,2068,1083,1,9
1025193,6523527,0062x00000EerQKAAZ,0012x00000g8387AAA,8,5.0,Life Event Expenses,10,1000,19.143,Fortnightly,Loan Paid,711,4390,1,9
1025367,6521550,0062x00000EepRzAAJ,0012x00000OJgusAAD,7,6.0,Living Expenses,10,500,24.143,Fortnightly,Loan Paid,661,1673,1,9
1026253,6521515,0062x00000EepDjAAJ,0012x00000Ve3Z8AAJ,7,6.0,Vehicle Expenses,10,1250,20.0,Fortnightly,Loan Paid,1241,159,1,9
1024727,6512818,0062x00000Eej1vAAB,0012x00000WUuPQAA1,8,5.0,Living Expenses,10,1000,19.143,Fortnightly,Loan Paid,1193,1725,1,9
1024361,6507816,0062x00000EedrWAAR,0012x00000G2kRlAAJ,16,14.0,Other Expenses,10,500,19.429,Fortnightly,Loan Paid,2448,2985,1,9
1024328,6502987,0062x00000EebSeAAJ,0012x00000e0LL3AAM,6,5.0,Veterinary Expenses,10,1000,19.143,Fortnightly,Loan Paid,1460,2645,1,9
1024313,6501203,0062x00000EeaUUAAZ,0012x00000NQuVnAAL,14,12.0,Travel Expenses,12,1250,24.143,Fortnightly,Loan Paid,1693,2669,1,9
1025008,6500623,0062x00000EeYU2AAN,0012x00000WtaaKAAR,7,5.0,Living Expenses,10,400,19.571,Fortnightly,Loan Paid,171,1348,1,9
1023812,6488220,0062x00000EeRHOAA3,0012x00000OJFHjAAP,16,14.0,Medical Expenses,10,200,19.143,Fortnightly,Loan Paid,1542,3279,1,9
5171360,6481903,0062x00000EeKzbAAF,0012x00000RrvWVAAZ,11,10.0,Living Expenses,13,500,26.571,Fortnightly,Loan Paid,1263,1949,1,9
1022856,6472479,0062x00000EeDcpAAF,0012x00000hYOEaAAO,8,5.0,Other Expenses,10,1000,19.714,Fortnightly,Loan Paid,894,3827,1,9
1022489,6468870,0062x00000EeAArAAN,0010K00001eXlLBQA0,7,5.0,Vehicle Expenses,10,1000,20.429,Fortnightly,Loan Paid,337,325,1,9
1022306,6461332,0062x00000Ee66mAAB,0012x00000GeKGYAA3,11,7.0,Medical Expenses,13,800,25.857,Fortnightly,Loan Paid,1234,3095,1,9
1021926,6458047,0062x00000Ee164AAB,0012x00000VcrFoAAJ,7,5.0,Living Expenses,12,500,23.714,Fortnightly,Loan Paid,1115,4241,1,9
1021670,6453653,0062x00000Edy1oAAB,0012x00000dbMF4AAM,9,5.0,Travel Expenses,10,750,18.857,Fortnightly,Loan Paid,2796,4356,1,9
5171202,6446877,0062x00000EdpN2AAJ,0010K000020HQ04QAG,6,4.0,Living Expenses,12,400,23.714,Fortnightly,Loan Paid,1918,2509,1,9
1020364,6429530,0062x00000EdZotAAF,0012x00000df4B6AAI,7,5.0,Living Expenses,10,500,19.0,Fortnightly,Loan Paid,2631,2760,1,9
829516,4380055,0062x00000D1HeUAAV,0012x00000Tu96CAAR,7,4.0,Veterinary Expenses,10,400,18.857,Fortnightly,Loan Paid,1691,1623,1,9
829274,4378843,0062x00000D1GHBAA3,0010K00001ymme0QAA,10,9.0,Living Expenses,10,300,20.143,Fortnightly,Loan Paid,2712,649,1,9
829254,4378456,0062x00000D1FyrAAF,0012x00000GdP83AAF,9,7.0,Life Event Expenses,10,300,19.0,Fortnightly,Loan Paid,2070,2215,1,9
828575,4375865,0062x00000D1DSfAAN,0012x00000Gc5nUAAR,15,11.0,Living Expenses,10,200,18.571,Fortnightly,Loan Paid,462,640,1,9
828580,4368648,0062x00000D16JVAAZ,0012x00000LSlgnAAD,10,7.0,Living Expenses,14,300,27.0,Fortnightly,Loan Paid,1233,2856,1,9
827499,4368389,0062x00000D164uAAB,0012x00000IN51eAAD,11,9.0,Home Maintenance & Repairs,10,500,19.0,Fortnightly,Loan Paid,986,2782,1,9
827551,4368170,0062x00000D15rCAAR,0012800001WJtLBAA1,6,4.0,Vehicle Service,14,1000,27.143,Fortnightly,Loan Paid,2528,1030,1,9
827922,4367935,0062x00000D15dFAAR,0012x00000BFwEkAAL,8,6.0,Living Expenses,10,350,19.286,Fortnightly,Loan Paid,376,4296,1,9
