Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,userId,loanId,count,LoanIdFormat
5165930,5606397,0062x00000E4uDVAAZ,0012x00000AE7D6AAL,29,27.0,Living Expenses,20,2050,20.286,Weekly,Loan Paid,1620,2973,3,13
941479,5461857,0062x00000DVbiGAAT,0010K00001mhcrOQAQ,29,26.0,Vehicle Expenses,20,2050,19.857,Weekly,Loan Paid,236,2309,3,13
932089,5324517,0062x00000DtZ00AAF,0012800001SDUIxAAP,29,27.0,Travel Expenses,24,2050,23.714,Weekly,Loan Paid,1249,2884,3,13
921794,5199673,0062x00000DrrXrAAJ,0012800001SDUF8AAP,29,26.0,Travel Expenses,24,1850,24.0,Weekly,Loan Paid,1226,2750,3,13
916644,5148160,0062x00000Dr8MmAAJ,0010K00001qkvuSQAQ,29,28.0,Life Event Expenses,24,1550,24.0,Weekly,Loan Paid,263,2673,3,13
916550,5146645,0062x00000Dr65oAAB,0012800001HmolQAAR,29,27.0,Living Expenses,24,2050,23.857,Weekly,Loan Paid,993,2669,3,13
893625,4917666,0062x00000DWSQXAA5,0010K00001vipggQAA,29,22.0,Medical Expenses,20,2050,19.857,Weekly,Loan Paid,389,2377,2,13
5156724,4909620,0062x00000DWJUzAAP,0010K000021UzWSQA0,29,28.0,Home Maintenance & Repairs,24,2050,24.143,Weekly,Loan Paid,605,2363,3,13
877447,4777298,0062x00000DHQFlAAP,0012800001aOqOPAA0,29,26.0,Vehicle Expenses,24,2050,24.143,Weekly,Loan Paid,1338,2056,3,13
5151373,4653877,0062x00000DAyGAAA1,0010K000022jKEaQAM,29,26.0,Travel Expenses,20,2050,19.857,Weekly,Loan Paid,665,1848,3,13
996305,5955559,0062x00000EDcZgAAL,0010K00001qHuaEQAS,28,24.0,Veterinary Expenses,20,2050,20.0,Weekly,Loan Paid,255,3156,3,13
5166039,5626732,0062x00000E58WLAAZ,0010K000022NuJkQAK,28,26.0,Vehicle Expenses,26,2050,25.857,Weekly,Loan Paid,643,2989,3,13
5165192,5506771,0062x00000E3fgxAAB,0012x000002alWVAAY,28,25.0,Vehicle Expenses,24,2050,24.429,Weekly,Loan Paid,1367,2914,3,13
5161919,5226207,0062x00000DsBkFAAV,0010K000021VTz3QAG,28,26.0,Other Expenses,20,2600,20.143,Weekly,Loan Paid,609,2778,3,13
923092,5210193,0062x00000Dry3pAAB,0010K00001viDILQA2,28,26.0,Vehicle Expenses,24,2050,23.714,Weekly,Loan Paid,386,2764,3,13
919784,5179204,0062x00000DrbxTAAR,0012800001Jfni9AAB,28,25.0,Travel Expenses,20,2050,20.429,Weekly,Loan Paid,1032,2725,3,13
908087,5061765,0062x00000DYwgXAAT,0012800001GftVSAAZ,28,24.0,Other Expenses,22,2050,21.714,Weekly,Loan Paid,986,2564,3,13
905378,5036608,0062x00000DYTd8AAH,0012800001SDUE1AAP,28,26.0,Living Expenses,22,2050,22.429,Weekly,Loan Paid,1218,2519,3,13
5158450,5004700,0062x00000DXyemAAD,0012x000002bK8lAAE,28,26.0,Vehicle Expenses,20,2050,20.0,Weekly,Loan Paid,1385,2480,3,13
895935,4940687,0062x00000DWphSAAT,0010K000026PA0vQAG,28,25.0,Vehicle Expenses,20,2050,20.571,Weekly,Loan Paid,804,2409,3,13
895208,4930886,0062x00000DWhIxAAL,0010K00001qkWNeQAM,28,23.0,Vehicle Expenses,20,2050,19.714,Weekly,Loan Paid,262,2401,2,13
885117,4842297,0062x00000DIas3AAD,0010K00001zeSQbQAM,28,26.0,Travel Expenses,20,2050,19.857,Weekly,Loan Paid,531,2165,3,13
883711,4828419,0062x00000DILNIAA5,0010K00001c92vVQAQ,28,26.0,Veterinary Expenses,24,2050,23.857,Weekly,Loan Paid,23,2129,3,13
5152935,4732751,0062x00000DGdJLAA1,0010K000022j5CiQAI,28,27.0,Living Expenses,24,2050,24.429,Weekly,Loan Paid,663,1983,3,13
1062128,7296900,0062x00000FJ4jkAAD,0010K00001yAEluQAG,27,26.0,Medical Expenses,24,2500,24.0,Weekly,Loan Paid,475,4576,3,13
5175153,7231655,0062x00000FIC6gAAH,0012x00000BFelXAAT,27,24.0,Living Expenses,26,2050,26.143,Weekly,Loan Paid,1628,4554,3,13
993447,5909350,0062x00000ECwYAAA1,0012800001PVmaDAAT,27,23.0,Living Expenses,26,2100,25.857,Weekly,Loan Paid,1065,3127,2,13
5166874,5837161,0062x00000E7fwPAAR,0012x000002bZOiAAM,27,24.0,Vehicle Expenses,21,2050,21.0,Weekly,Loan Paid,1393,3089,3,13
980009,5603776,0062x00000E4r20AAB,0010K00001yAEluQAG,27,25.0,Travel Expenses,24,2500,24.143,Weekly,Loan Paid,475,2970,3,13
940656,5449559,0062x00000DVSP2AAP,0012800001IzG58AAF,27,24.0,Home Maintenance & Repairs,24,2050,24.0,Weekly,Loan Paid,1014,2295,3,13
936554,5390150,0062x00000DUnQ0AAL,0012800001HMPpbAAH,27,25.0,Furniture or Appliances,20,2050,20.0,Weekly,Loan Paid,990,2248,3,13
1066550,7367359,0062x00000FK5qTAAT,0012x00000LP2AmAAL,13,12.0,Furniture or Appliances,20,2050,19.857,Weekly,Loan Paid,2029,4592,2,13
1066111,7358996,0062x00000FJxpLAAT,0012x00000RqLjwAAF,13,12.0,Living Expenses,24,2050,24.0,Weekly,Loan Paid,2361,4591,2,13
1062221,7300542,0062x00000FJ6CkAAL,0012x00000fmJZgAAM,6,4.0,Life Event Expenses,20,2050,20.571,Weekly,Loan Paid,2817,4577,1,13
1062128,7296900,0062x00000FJ4jkAAD,0010K00001yAEluQAG,27,26.0,Medical Expenses,24,2500,24.0,Weekly,Loan Paid,475,4576,3,13
1059589,7252007,0062x00000FISsDAAX,0010K00001cAVTUQA4,49,47.0,Living Expenses,23,2050,23.429,Weekly,Loan Paid,28,4563,5,13
5175153,7231655,0062x00000FIC6gAAH,0012x00000BFelXAAT,27,24.0,Living Expenses,26,2050,26.143,Weekly,Loan Paid,1628,4554,3,13
1053405,7085182,0062x00000F3rg1AAB,0012x00000OyU7FAAV,13,11.0,Living Expenses,20,2050,20.286,Weekly,Loan Paid,2302,4483,1,13
1052972,7083525,0062x00000F3ptEAAR,0012x00000IPaBdAAL,18,15.0,Living Expenses,25,2050,25.429,Weekly,Loan Paid,1964,4482,2,13
1052987,7082815,0062x00000F3p9uAAB,0012800001SDUD3AAP,33,32.0,Medical Expenses,22,1500,22.286,Weekly,Loan Paid,1216,4481,4,13
1049864,6999078,0062x00000F2q3bAAB,0012x00000gow3lAAA,8,4.0,Home Maintenance & Repairs,20,2050,20.429,Weekly,Loan Paid,2866,4437,0,13
1047959,6963075,0062x00000F2LDTAA3,0012800001SDU4CAAX,11,9.0,Travel Expenses,26,2050,25.714,Weekly,Loan Paid,1164,4404,1,13
1047410,6953947,0062x00000F2Dd9AAF,0012x00000SIH02AAH,14,10.0,Home Maintenance & Repairs,26,2050,26.143,Weekly,Loan Paid,2462,4395,1,13
1045566,6916553,0062x00000F1j4LAAR,0012800001SDUD3AAP,33,31.0,Home Maintenance & Repairs,26,2050,26.429,Weekly,Loan Paid,1216,4367,3,13
1044360,6894672,0062x00000F1RcHAAV,0010K000023ztsKQAQ,9,7.0,Travel Expenses,20,2050,20.0,Weekly,Loan Paid,716,4342,1,13
1044062,6880418,0062x00000F1Fe3AAF,0010K00001cQo84QAC,6,4.0,Other Expenses,20,2050,19.714,Weekly,Loan Paid,38,4327,1,13
1043469,6875241,0062x00000F8kvOAAR,0012x00000VgEYCAA3,11,9.0,Home Maintenance & Repairs,26,2500,26.143,Weekly,Loan Paid,2609,4507,1,13
1042864,6858480,0062x00000F08QzAAJ,0012x00000cmLt8AAE,14,9.0,Medical Expenses,25,2050,25.143,Weekly,Loan Paid,2755,4319,1,13
1040285,6821616,0062x00000EzcOYAAZ,0012x00000XEGXnAAP,9,5.0,Other Expenses,26,1500,26.0,Weekly,Loan Paid,2670,4257,1,13
1039996,6814626,0062x00000EzWgbAAF,0012x00000ADg8OAAT,14,11.0,Living Expenses,24,2050,23.714,Weekly,Loan Paid,1613,4244,1,13
1038693,6793551,0062x00000EzEfFAAV,0012x00000c9Dv8AAE,10,9.0,Home Maintenance & Repairs,24,2050,24.286,Weekly,Loan Paid,2724,4210,1,13
1037771,6775931,0062x00000Eyy9nAAB,0012x00000GeZMvAAN,15,13.0,Vehicle Expenses,26,2050,25.714,Weekly,Loan Paid,1849,4185,2,13
1037739,6775353,0062x00000Eyx0wAAB,0012800001Z5quwAAB,50,47.0,Home Maintenance & Repairs,20,2050,20.429,Weekly,Loan Paid,1319,4183,5,13
1037647,6757455,0062x00000EyjD0AAJ,0012x00000RqZaaAAF,8,4.0,Vehicle Expenses,20,2050,20.0,Weekly,Loan Paid,2367,4155,0,13
1035660,6734857,0062x00000EyPKtAAN,0012x00000ciyw6AAA,6,5.0,Vehicle Expenses,26,2250,25.857,Weekly,Loan Paid,2746,4119,1,13
1035266,6725391,0062x00000EyI0NAAV,0012x00000XO0AEAA1,7,5.0,Living Expenses,20,2050,20.429,Weekly,Loan Paid,2681,4105,1,13
1035258,6724870,0062x00000EyHQ9AAN,0012x00000ACUiBAAX,11,10.0,Furniture or Appliances,24,2500,24.429,Weekly,Loan Paid,1605,4103,1,13
1034970,6714450,0062x00000Ey9w9AAB,0012x00000RrU7dAAF,7,5.0,Living Expenses,20,2050,20.429,Weekly,Loan Paid,2383,4083,1,13
5172531,6682267,0062x00000ExiGNAAZ,0012x00000IMvadAAD,21,18.0,Living Expenses,24,2050,23.714,Weekly,Loan Paid,1903,4013,2,13
1033391,6682247,0062x00000ExiEvAAJ,0012x00000XOOGiAAP,7,5.0,Relocation Expenses,24,2100,23.714,Weekly,Loan Paid,2689,4012,1,13
1034942,6674949,0062x00000Exd8rAAB,0012x00000TrZnDAAV,7,6.0,Furniture or Appliances,26,2050,26.714,Weekly,Loan Paid,2524,3999,1,13
1033065,6673371,0062x00000ExadKAAR,0010K00001suaa6QAA,8,5.0,Vehicle Expenses,26,2050,25.857,Weekly,Loan Paid,320,3988,1,13
1032632,6668579,0062x00000ExUh1AAF,0012x00000GeZ4sAAF,26,24.0,Travel Expenses,26,2050,26.0,Weekly,Loan Paid,1848,3974,3,13
1031598,6647304,0062x00000ExE2vAAF,0012800001LhAjQAAV,6,4.0,Travel Expenses,26,2050,26.286,Weekly,Loan Paid,1038,3939,1,13
1031508,6646606,0062x00000ExDE2AAN,0010K00001u0TJlQAM,9,5.0,Child Expenses,25,2050,25.286,Weekly,Loan Paid,335,3937,1,13
1030684,6629486,0062x00000EwyIUAAZ,0012x00000cmLt8AAE,14,9.0,Child Expenses,24,2050,24.429,Weekly,Loan Paid,2755,3906,1,13
1030252,6614413,0062x00000Ewn95AAB,0012x00000G2pqSAAR,8,5.0,Vehicle Expenses,26,2200,25.857,Weekly,Loan Paid,1759,3870,1,13
1029954,6611802,0062x00000Ewl8wAAB,0012x00000BIWNcAAP,14,13.0,Travel Expenses,26,2050,25.714,Weekly,Loan Paid,1673,3867,2,13
1029239,6601023,0062x00000EwbkkAAB,0012x00000IPaBdAAL,18,13.0,Home Maintenance & Repairs,26,2050,26.0,Weekly,Loan Paid,1964,3823,1,13
1029190,6599912,0062x00000EwaVeAAJ,0012x000003ElCTAA0,13,11.0,Vehicle Expenses,20,2050,20.143,Weekly,Loan Paid,1521,3817,1,13
1028661,6590907,0062x00000EwThPAAV,0012x00000WY4jaAAD,10,5.0,Vehicle Expenses,23,2050,23.143,Weekly,Loan Paid,2621,3798,0,13
5171982,6577757,0062x00000EwINiAAN,0012x00000XPuBFAA1,7,5.0,Travel Expenses,19,2050,19.286,Weekly,Loan Paid,2701,3757,1,13
1027726,6575506,0062x00000EwF0OAAV,0012x00000gorkPAAQ,7,4.0,Living Expenses,19,2050,19.143,Weekly,Loan Paid,2865,3743,1,13
1027614,6566561,0062x00000EwAXPAA3,0010K00001mEp4KQAS,9,7.0,Life Event Expenses,24,2050,24.286,Weekly,Loan Paid,223,3732,1,13
1026563,6548763,0062x00000EfA00AAF,0012x00000Rptp2AAB,8,7.0,Living Expenses,26,2050,25.714,Weekly,Loan Paid,2342,3685,1,13
1026369,6544109,0062x00000Ef79zAAB,0012x00000XEGXnAAP,9,5.0,Living Expenses,24,2500,23.857,Weekly,Loan Paid,2670,3671,1,13
1026118,6536950,0062x00000Ef2KaAAJ,0012x00000cmLt8AAE,14,8.0,Child Expenses,24,2050,23.714,Weekly,Loan Paid,2755,3652,1,13
1026040,6536481,0062x00000Ef1c6AAB,0010K000021X3qJQAS,12,11.0,Vehicle Expenses,26,2050,25.714,Weekly,Loan Paid,624,3649,1,13
1025464,6523523,0062x00000EerQ5AAJ,0012x000008JWYhAAO,12,10.0,Travel Expenses,26,2050,26.0,Weekly,Loan Paid,1584,3609,1,13
1024080,6498733,0062x00000EeWn5AAF,0012x00000c9Dv8AAE,10,8.0,Travel Expenses,26,2050,26.286,Weekly,Loan Paid,2724,3545,1,13
1024076,6498670,0062x00000EeY3WAAV,0012x00000IPevKAAT,10,8.0,Travel Expenses,26,2200,26.286,Weekly,Loan Paid,1969,3548,1,13
1023003,6477055,0062x00000EeGQ0AAN,0012x00000GcKOkAAN,10,5.0,Travel Expenses,24,2050,24.571,Weekly,Loan Paid,1802,3497,0,13
1022647,6470439,0062x00000EeC4hAAF,0012x00000KMo3LAAT,12,8.0,Other Expenses,24,2050,23.857,Weekly,Loan Paid,2003,3473,1,13
5171294,6462132,0062x00000Ee75VAAR,0010K00002BTYQ6QAP,18,17.0,Medical Expenses,26,2050,25.857,Weekly,Loan Paid,939,3456,2,13
1022090,6459944,0062x00000Ee3ujAAB,0012x00000gAK93AAG,9,5.0,Life Event Expenses,24,2050,23.857,Weekly,Loan Paid,2855,3436,1,13
1021570,6450841,0062x00000Edv54AAB,0012x00000XO5ysAAD,9,5.0,Medical Expenses,20,2050,20.0,Weekly,Loan Paid,2683,3397,1,13
1020818,6440587,0062x00000EdkToAAJ,0010K000026PIy6QAG,13,11.0,Living Expenses,26,2050,26.143,Weekly,Loan Paid,806,3354,1,13
1020691,6439853,0062x00000EdjKwAAJ,0012x00000bnUOkAAM,7,5.0,Travel Expenses,26,2050,26.0,Weekly,Loan Paid,2716,3349,1,13
1020684,6439744,0062x00000EdjBzAAJ,0012x00000RqLjwAAF,13,11.0,Living Expenses,20,1750,20.143,Weekly,Loan Paid,2361,3348,1,13
1020274,6429770,0062x00000EdaVIAAZ,0012800001SDUD3AAP,33,30.0,Home Maintenance & Repairs,26,2050,26.143,Weekly,Loan Paid,1216,3320,3,13
1020054,6427414,0062x00000EdWxJAAV,0010K00001iIXCRQA4,19,17.0,Vehicle Expenses,26,2050,26.429,Weekly,Loan Paid,160,3312,2,13
828417,4371920,0062x00000D19f5AAB,0012800001SArLKAA1,15,12.0,Vehicle Expenses,20,2050,19.857,Weekly,Loan Paid,1072,1022,1,13
827306,4366222,0062x00000D148BAAR,0012x00000NRTIVAA5,6,4.0,Living Expenses,20,2050,20.0,Weekly,Loan Paid,2187,750,1,13
826468,4358177,0062x00000D0uXgAAJ,0010K00002ATeRxQAL,11,8.0,Home Maintenance & Repairs,20,2050,20.143,Weekly,Loan Paid,915,477,1,13
826438,4357110,0062x00000D0tdnAAB,0010K00001fGpviQAC,21,18.0,Home Maintenance & Repairs,20,2050,19.857,Weekly,Loan Paid,90,464,2,13
1059797,7257664,0062x00000FIXgYAAX,0012x00000WYi4GAAT,7,4.0,Living Expenses,20,2500,40.429,Fortnightly,Loan Paid,2623,4566,1,15
1043816,6882079,0062x00000F1H8IAAV,0012x000002aERrAAM,14,11.0,Life Event Expenses,20,2050,38.857,Fortnightly,Loan Paid,1350,4332,1,15
5175051,7210840,0062x00000FHvoxAAD,0012x00000gpxx3AAA,6,4.0,Living Expenses,18,2050,18.0,Weekly,Loan Paid,2870,4544,1,16
867375,4697296,0062x00000DG0C3AAL,0010K00001fghU0QAI,73,68.0,Home Maintenance & Repairs,16,2050,15.857,Weekly,Loan Paid,103,1926,7,16
840439,4477193,0062x00000D7IpuAAF,0012800001SDU5bAAH,66,64.0,Vehicle Expenses,14,2000,13.857,Weekly,Loan Paid,1168,1491,7,16
853239,4595366,0062x00000D9iohAAB,0012800001SDTvOAAX,60,56.0,Travel Expenses,16,2050,16.143,Weekly,Loan Paid,1119,1716,6,16
935346,5377278,0062x00000DUcfQAAT,0012x000005TO9PAAW,51,48.0,Vehicle Expenses,16,2050,16.143,Weekly,Loan Paid,1571,2229,5,16
1039485,6807212,0062x00000EzQU1AAN,0012800001Z5quwAAB,50,48.0,Living Expenses,16,2050,15.857,Weekly,Loan Paid,1319,4229,5,16
1022716,6471011,0062x00000EeCT8AAN,0010K00001cAVTUQA4,49,45.0,Relocation Expenses,16,2050,16.571,Weekly,Loan Paid,28,3479,5,16
980458,5614543,0062x00000E4yqTAAR,0010K00001cAVTUQA4,49,43.0,Relocation Expenses,16,2050,15.857,Weekly,Loan Paid,28,2976,4,16
878382,4784360,0062x00000DHYLjAAP,0010K00001cAVTUQA4,49,42.0,Furniture or Appliances,16,2050,15.857,Weekly,Loan Paid,28,2069,4,16
5162759,5307810,0062x00000DtKs0AAF,0010K000026N8lUQAS,48,47.0,Travel Expenses,14,2000,14.0,Weekly,Loan Paid,797,2864,5,16
1015616,6350494,0062x00000EcKoRAAV,0012800001IzG4iAAF,47,45.0,Medical Expenses,14,2050,14.286,Weekly,Loan Paid,1013,3288,5,16
5166664,5780435,0062x00000E6w82AAB,0012x000003EkGYAA0,47,46.0,Medical Expenses,16,2050,16.0,Weekly,Loan Paid,1519,3062,5,16
853081,4594685,0062x00000D9ho2AAB,0010K00001c7lNjQAI,46,39.0,Vehicle Expenses,16,2050,16.143,Weekly,Loan Paid,21,1712,4,16
946169,5531558,0062x00000E3zehAAB,0012800001SDTFPAA5,45,43.0,Travel Expenses,16,2050,16.0,Weekly,Loan Paid,1096,2928,5,16
5163625,5388529,0062x00000DUlbuAAD,0012x000003Cez4AAC,45,43.0,Home Maintenance & Repairs,16,2050,15.857,Weekly,Loan Paid,1470,2244,5,16
5158555,5011444,0062x00000DY5nOAAT,0012x000003Cez4AAC,45,42.0,Living Expenses,14,1500,13.857,Weekly,Loan Paid,1470,2495,4,16
5153192,4740318,0062x00000DGlCsAAL,0012x000003Cez4AAC,45,41.0,Home Maintenance & Repairs,16,2050,15.857,Weekly,Loan Paid,1470,1992,4,16
860762,4648170,0062x00000DAqacAAD,0012800001SDTFPAA5,45,42.0,Home Maintenance & Repairs,16,2050,15.857,Weekly,Loan Paid,1096,1832,4,16
5146422,4417842,0062x00000D1uujAAB,0012x000003Cez4AAC,45,40.0,Medical Expenses,14,1500,13.857,Weekly,Loan Paid,1470,1386,4,16
5166296,5685542,0062x00000E5pdeAAB,0010K0000281OdeQAE,42,40.0,Vehicle Expenses,16,2050,15.857,Weekly,Loan Paid,851,3020,4,16
912604,5107360,0062x00000DZgOgAAL,0012800001SDU2jAAH,42,40.0,Veterinary Expenses,14,1500,13.857,Weekly,Loan Paid,1156,2622,4,16
5159486,5086402,0062x00000DZJfxAAH,0010K000021FMw7QAG,42,38.0,Vehicle Expenses,16,2150,16.143,Weekly,Loan Paid,598,2591,4,16
883539,4829558,0062x00000DIMtAAAX,0012800001SDU2jAAH,42,39.0,Other Expenses,12,1500,12.0,Weekly,Loan Paid,1156,2137,4,16
5149608,4578305,0062x00000D9LgvAAF,0010K000021FMw7QAG,42,37.0,Vehicle Expenses,16,2050,16.286,Weekly,Loan Paid,598,1687,4,16
5146970,4451461,0062x00000D2Z2YAAV,0010K000022pF7xQAE,41,37.0,Veterinary Expenses,14,1500,14.143,Weekly,Loan Paid,680,1429,4,16
926125,5244788,0062x00000DsVU5AAN,0010K00001rIosOQAS,41,39.0,Vehicle Expenses,16,2050,16.143,Weekly,Loan Paid,275,2803,4,16
851140,4578780,0062x00000D9MJ9AAN,0010K00001rIosOQAS,41,37.0,Vehicle Expenses,14,1450,14.429,Weekly,Loan Paid,275,1691,4,16
5147583,4487925,0062x00000D7WdBAAV,0010K000029H14BQAS,41,36.0,Veterinary Expenses,14,1500,14.143,Weekly,Loan Paid,884,1507,4,16
5161887,5220680,0062x00000Ds7RoAAJ,0010K000029H14BQAS,41,38.0,Life Event Expenses,14,1500,14.143,Weekly,Loan Paid,884,2774,4,16
986460,5757822,0062x00000E6fcDAAR,0012800001SDTENAA5,40,38.0,Living Expenses,16,2050,16.0,Weekly,Loan Paid,1095,3050,4,16
931461,5313476,0062x00000DtRIKAA3,0012800001SDUCEAA5,40,38.0,Living Expenses,16,2050,16.143,Weekly,Loan Paid,1211,2875,4,16
908506,5055397,0062x00000DYpznAAD,0012800001SDTENAA5,40,37.0,Medical Expenses,16,2050,15.857,Weekly,Loan Paid,1095,2547,4,16
5155700,4862206,0062x00000DIvdlAAD,0012x000002dX50AAE,40,37.0,Home Maintenance & Repairs,16,2050,16.286,Weekly,Loan Paid,1432,2187,4,16
5147592,4488381,0062x00000D7XKtAAN,0012x000002dX50AAE,40,36.0,Home Maintenance & Repairs,14,2000,14.429,Weekly,Loan Paid,1432,1508,4,16
5169197,6154131,0062x00000ENAlfAAH,0012x000003EuYaAAK,39,38.0,Living Expenses,16,2050,16.0,Weekly,Loan Paid,1527,3230,4,16
5149823,4589256,0062x00000D9aYqAAJ,0012x000003EuYaAAK,39,36.0,Living Expenses,14,1500,14.143,Weekly,Loan Paid,1527,1706,4,16
942690,5477646,0062x00000DVoekAAD,0010K00001ffFyJQAU,38,35.0,Home Maintenance & Repairs,16,2050,15.857,Weekly,Loan Paid,99,2329,4,16
919898,5179928,0062x00000DrcqxAAB,0010K00001ayZtjQAE,38,36.0,Living Expenses,16,2050,16.0,Weekly,Loan Paid,2,2727,4,16
892754,4910544,0062x00000DWKmVAAX,0012800001Z60EZAAZ,38,37.0,Relocation Expenses,16,2050,16.143,Weekly,Loan Paid,1320,2366,4,16
874986,4755049,0062x00000DH0A1AAL,0010K000021F18pQAC,38,35.0,Vehicle Expenses,18,2050,17.571,Weekly,Loan Paid,590,2018,4,16
5151941,4693578,0062x00000DFusAAAT,0010K000023Pk0NQAS,38,36.0,Vehicle Expenses,14,1500,13.857,Weekly,Loan Paid,698,1915,4,16
853353,4595940,0062x00000D9jn1AAB,0012800001Z60EZAAZ,38,36.0,Relocation Expenses,14,1600,14.143,Weekly,Loan Paid,1320,1719,4,16
5148073,4509791,0062x00000D80LRAAZ,0010K00002805chQAA,38,34.0,Living Expenses,14,2000,13.857,Weekly,Loan Paid,847,1565,4,16
868972,4708838,0062x00000DGCf8AAH,0010K00001dRaGnQAK,37,33.0,Medical Expenses,16,2050,15.571,Weekly,Loan Paid,55,1954,3,16
935057,5374553,0062x00000Du7B0AAJ,0012800001SDTwBAAX,36,34.0,Child Expenses,16,2050,16.143,Weekly,Loan Paid,1122,2908,4,16
931152,5310849,0062x00000DtO1fAAF,0010K00001jLiLnQAK,36,34.0,Furniture or Appliances,16,2050,15.714,Weekly,Loan Paid,182,2869,4,16
907605,5058179,0062x00000DYrdNAAT,0010K00001feBhaQAE,36,32.0,Vehicle Expenses,16,2050,15.857,Weekly,Loan Paid,95,2552,3,16
906039,5041519,0062x00000DYaveAAD,0012800001SDTxmAAH,36,34.0,Medical Expenses,16,2050,16.286,Weekly,Loan Paid,1125,2524,4,16
900887,4989052,0062x00000DXfZIAA1,0012800001SDU5jAAH,36,34.0,Other Expenses,16,2050,16.286,Weekly,Loan Paid,1170,2470,4,16
5158163,4986339,0062x00000DXb7wAAD,0010K000021FNjEQAW,36,33.0,Other Expenses,19,2500,19.143,Weekly,Loan Paid,599,2464,4,16
894170,4922899,0062x00000DWYqqAAH,0012x00000G2s2SAAR,36,31.0,Living Expenses,16,2050,15.857,Weekly,Loan Paid,1761,2387,3,16
5155641,4857934,0062x00000DIonWAAT,0010K000027yiSUQAY,36,34.0,Living Expenses,16,2050,16.143,Weekly,Loan Paid,826,2178,4,16
5148569,4534756,0062x00000D8TCnAAN,0010K000021FNjEQAW,36,32.0,Child Expenses,16,2050,16.143,Weekly,Loan Paid,599,1603,3,16
5148005,4507756,0062x00000D7x8xAAB,0010K000027yiSUQAY,36,33.0,Living Expenses,14,1500,13.857,Weekly,Loan Paid,826,1548,4,16
947830,5554473,0062x00000E4H4uAAF,0012800001ZtS6TAAV,35,32.0,Travel Expenses,16,2050,15.857,Weekly,Loan Paid,1329,2949,3,16
935035,5374220,0062x00000Du6pZAAR,0010K00001j7D33QAE,35,32.0,Medical Expenses,16,2050,15.857,Weekly,Loan Paid,179,2906,3,16
896432,4946854,0062x00000DWx5qAAD,0010K00001iI7RIQA0,35,32.0,Life Event Expenses,17,2050,17.429,Weekly,Loan Paid,157,2418,3,16
1002334,6085250,0062x00000EMBMjAAP,0010K00001zHxXmQAK,34,31.0,Life Event Expenses,16,2050,16.143,Weekly,Loan Paid,511,3208,3,16
5167125,5874694,0062x00000ECNP0AAP,0010K000028iP1JQAU,34,31.0,Furniture or Appliances,16,2050,16.143,Weekly,Loan Paid,880,3112,3,16
937455,5402144,0062x00000DUwGOAA1,0010K00001zHxXmQAK,34,30.0,Travel Expenses,16,2050,15.857,Weekly,Loan Paid,511,2259,3,16
5157046,4925340,0062x00000DWbXDAA1,0010K000021FKBXQA4,34,32.0,Home Maintenance & Repairs,16,2050,15.714,Weekly,Loan Paid,596,2395,4,16
883765,4830526,0062x00000DIOV5AAP,0010K00001zHxXmQAK,34,29.0,Furniture or Appliances,16,2050,16.0,Weekly,Loan Paid,511,2141,3,16
865906,4688031,0062x00000DFp4MAAT,0012800001IzG44AAF,34,31.0,Home Maintenance & Repairs,16,2050,16.143,Weekly,Loan Paid,1009,1899,3,16
848716,4555646,0062x00000D8uNgAAJ,0012800001SDU9UAAX,34,32.0,Living Expenses,14,1600,13.857,Weekly,Loan Paid,1192,1652,4,16
1010591,6254141,0062x00000EONrrAAH,0010K00001do4tlQAA,33,31.0,Living Expenses,16,2050,15.857,Weekly,Loan Paid,58,3261,3,16
989865,5847502,0062x00000EC0r9AAD,0010K00001eGonQQAS,33,29.0,Home Maintenance & Repairs,16,2050,15.857,Weekly,Loan Paid,63,3095,3,16
947888,5554556,0062x00000E4HBRAA3,0012800001SCUwwAAH,33,31.0,Furniture or Appliances,16,2050,15.714,Weekly,Loan Paid,1074,2950,3,16
5164628,5462716,0062x00000DVcI4AAL,0010K0000274haGQAQ,33,29.0,Child Expenses,16,2050,16.0,Weekly,Loan Paid,822,2311,3,16
5164562,5453611,0062x00000DVWxfAAH,0010K00002COOhvQAH,33,29.0,Travel Expenses,14,1500,14.143,Weekly,Loan Paid,956,2303,3,16
939010,5423105,0062x00000DV7efAAD,0012800001SDUByAAP,33,29.0,Home Maintenance & Repairs,16,2050,16.571,Weekly,Loan Paid,1209,2276,3,16
930156,5298045,0062x00000DtEKnAAN,0012800001SDUD3AAP,33,29.0,Vehicle Expenses,16,2050,16.0,Weekly,Loan Paid,1216,2856,3,16
907314,5054991,0062x00000DYpE5AAL,0012800001SDU44AAH,33,31.0,Living Expenses,16,2200,16.143,Weekly,Loan Paid,1162,2545,3,16
5153103,4738462,0062x00000DGjHXAA1,0010K0000274haGQAQ,33,28.0,Home Maintenance & Repairs,16,2050,16.0,Weekly,Loan Paid,822,1987,3,16
862756,4662582,0062x00000DFLXvAAP,0012800001SDUCbAAP,33,32.0,Life Event Expenses,16,2050,16.429,Weekly,Loan Paid,1213,1859,4,16
