Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,Applicant Age,userId,loanId,count,LoanIdFormat
1010470.0,6244397.0,0062x00000EOGGvAAP,0012x000005Tk45AAC,12.0,11.0,Other Expenses,30.0,2050.0,29.857,Weekly,Loan Paid,37.0,327,7893,1.0,31
1009924.0,6241403.0,0062x00000EODuWAAX,0010K00001cR2tJQAS,8.0,7.0,Living Expenses,30.0,2050.0,29.857,Weekly,Loan Paid,41.0,66,4626,1.0,31
1009679.0,6238184.0,0062x00000EOANcAAP,0012x00000BHQL0AAP,22.0,19.0,Travel Expenses,30.0,2500.0,29.857,Weekly,Loan Paid,36.0,5031,4334,1.0,31
1008622.0,6206938.0,0062x00000ENp0zAAD,0010K00001y2dTYQAY,19.0,15.0,Home Maintenance & Repairs,30.0,2050.0,30.429,Weekly,Loan Paid,43.0,7095,6766,1.0,31
1006708.0,6175474.0,0062x00000ENSuBAAX,0012x00000LPxcvAAD,10.0,7.0,Medical Expenses,30.0,2050.0,29.714,Weekly,Loan Paid,31.0,5420,2633,1.0,31
1006662.0,6175085.0,0062x00000ENRxeAAH,0012x00000GbcDJAAZ,8.0,6.0,Vehicle Expenses,30.0,2050.0,30.571,Weekly,Loan Paid,43.0,76,4938,1.0,31
5169326.0,6177062.0,0062x00000ENUZPAA5,0012x000005SyIdAAK,20.0,18.0,Travel Expenses,30.0,2500.0,29.714,Weekly,Loan Paid,36.0,5428,4795,1.0,31
1006555.0,6168411.0,0062x00000ENNcgAAH,0010K00001sE8AbQAK,17.0,14.0,Vehicle Expenses,30.0,2050.0,29.714,Weekly,Loan Paid,36.0,7141,7722,1.0,31
1006531.0,6166853.0,0062x00000ENMKvAAP,0010K00001ebFARQA2,15.0,13.0,Vehicle Expenses,30.0,2500.0,30.143,Weekly,Loan Paid,31.0,6440,9590,1.0,31
1006274.0,6165381.0,0062x00000ENKANAA5,0012x00000MgQ1pAAF,13.0,8.0,Veterinary Expenses,30.0,2050.0,29.857,Weekly,Loan Paid,49.0,5092,7107,1.0,31
1005241.0,6144183.0,0062x00000EN197AAD,0012x00000SFQH0AAP,8.0,5.0,Living Expenses,30.0,2050.0,30.429,Weekly,Loan Paid,25.0,6283,2628,1.0,31
1005644.0,6152618.0,0062x00000EN8YOAA1,0012x000002bFbPAAU,14.0,10.0,Travel Expenses,30.0,2050.0,30.0,Weekly,Loan Paid,43.0,7053,543,1.0,31
1004783.0,6140661.0,0062x00000EMwGmAAL,0010K00001xj9ysQAA,25.0,21.0,Vehicle Expenses,30.0,2050.0,30.286,Weekly,Loan Paid,52.0,6357,4034,1.0,31
1004749.0,6139992.0,0062x00000EMvDOAA1,0012x00000Fz4m1AAB,12.0,7.0,Medical Expenses,30.0,2100.0,30.0,Weekly,Loan Paid,40.0,2844,9256,1.0,31
1004602.0,6133116.0,0062x00000EMqNDAA1,0012x00000INyDnAAL,11.0,7.0,Vehicle Expenses,30.0,2050.0,30.286,Weekly,Loan Paid,39.0,3796,5746,1.0,31
1004572.0,6132997.0,0062x00000EMqBRAA1,0012x00000LSCUdAAP,7.0,6.0,Life Event Expenses,30.0,2050.0,30.429,Weekly,Loan Paid,50.0,1201,1357,1.0,31
1004197.0,6126129.0,0062x00000EMj93AAD,0012x000002cqSVAAY,9.0,8.0,Home Maintenance & Repairs,30.0,2050.0,30.571,Weekly,Loan Paid,43.0,7326,6871,1.0,31
1002727.0,6094132.0,0062x00000EMI4uAAH,0010K00001y3kOmQAI,9.0,4.0,Furniture or Appliances,30.0,2050.0,29.714,Weekly,Loan Paid,29.0,2954,1489,0.0,31
1002078.0,6083518.0,0062x00000EM8ziAAD,0010K00001mEQr0QAG,8.0,4.0,Veterinary Expenses,30.0,2100.0,30.143,Weekly,Loan Paid,41.0,1158,4125,0.0,31
1002426.0,6084776.0,0062x00000EMAdUAAX,0010K00001c7McSQAU,7.0,4.0,Vehicle Expenses,30.0,2050.0,30.0,Weekly,Loan Paid,37.0,4531,1751,1.0,31
1002423.0,6085266.0,0062x00000EMBOVAA5,0010K0000275YlAQAU,17.0,13.0,Living Expenses,30.0,2050.0,29.857,Weekly,Loan Paid,36.0,6951,3016,1.0,31
1002146.0,6083803.0,0062x00000EM9KHAA1,0010K00001zU2yoQAC,7.0,4.0,Vehicle Expenses,30.0,2050.0,30.143,Weekly,Loan Paid,63.0,5753,6989,1.0,31
1001732.0,6073373.0,0062x00000ELzLyAAL,0012x00000GcZumAAF,14.0,11.0,Life Event Expenses,30.0,2050.0,30.143,Weekly,Loan Paid,48.0,4784,9009,1.0,31
1000994.0,6055279.0,0062x00000ELghpAAD,0012x00000SFfRzAAL,11.0,7.0,Living Expenses,30.0,2050.0,30.714,Weekly,Loan Paid,65.0,4488,8908,1.0,31
1000508.0,6044997.0,0062x00000ELYabAAH,0012x00000IPflVAAT,19.0,15.0,Life Event Expenses,30.0,2050.0,30.0,Weekly,Loan Paid,61.0,6962,1005,1.0,31
5168395.0,6036498.0,0062x00000ELTXjAAP,0012x00000LRXkLAAX,20.0,18.0,Medical Expenses,30.0,2050.0,30.571,Weekly,Loan Paid,26.0,5592,512,1.0,31
1000036.0,6035127.0,0062x00000ELRfMAAX,0012x00000BHS2TAAX,22.0,18.0,Furniture or Appliances,30.0,2050.0,29.857,Weekly,Loan Paid,34.0,6118,4442,1.0,31
5168373.0,6035008.0,0062x00000ELRU9AAP,0010K00002823DCQAY,23.0,21.0,Vehicle Expenses,30.0,2050.0,30.0,Weekly,Loan Paid,33.0,5011,7565,1.0,31
998849.0,6012474.0,0062x00000EEPwLAAX,0010K00001sbneeQAA,13.0,10.0,Vehicle Expenses,30.0,2050.0,30.286,Weekly,Loan Paid,30.0,232,5906,1.0,31
998484.0,6003561.0,0062x00000EEHQGAA5,0010K00001vicQLQAY,8.0,5.0,Vehicle Expenses,30.0,2050.0,30.286,Weekly,Loan Paid,34.0,6484,9399,1.0,31
998620.0,6005840.0,0062x00000EEKQxAAP,0012x00000VcnZKAAZ,10.0,6.0,Vehicle Expenses,30.0,2050.0,30.0,Weekly,Loan Paid,35.0,2001,2971,1.0,31
997509.0,5977481.0,0062x00000EDx29AAD,0012x00000XCx28AAD,6.0,4.0,Travel Expenses,30.0,2500.0,29.857,Weekly,Loan Paid,64.0,2833,1662,1.0,31
5167941.0,5967605.0,0062x00000EDpluAAD,0012x00000XOZB9AAP,8.0,5.0,Vehicle Expenses,30.0,2250.0,30.714,Weekly,Loan Paid,32.0,5634,6586,1.0,31
997327.0,5968698.0,0062x00000EDrT9AAL,0010K00002421UqQAI,8.0,5.0,Life Event Expenses,30.0,2050.0,30.571,Weekly,Loan Paid,23.0,2288,1235,1.0,31
997125.0,5950029.0,0062x00000EDXaLAAX,0012x00000XC2LTAA1,8.0,4.0,Medical Expenses,30.0,2050.0,30.0,Weekly,Loan Paid,42.0,4318,6908,0.0,31
997196.0,5968123.0,0062x00000EDqXPAA1,0012x00000bcUh8AAE,7.0,4.0,Furniture or Appliances,30.0,2050.0,29.714,Weekly,Loan Paid,46.0,6177,5387,1.0,31
996628.0,5958919.0,0062x00000EDgfbAAD,0010K00001dREnSQAW,30.0,25.0,Medical Expenses,30.0,2050.0,29.857,Weekly,Loan Paid,38.0,3225,9183,2.0,31
996566.0,5958284.0,0062x00000EDgBEAA1,0012x00000RrOpDAAV,9.0,5.0,Travel Expenses,30.0,2050.0,30.143,Weekly,Loan Paid,46.0,1427,7036,1.0,31
996780.0,5960488.0,0062x00000EDj2AAAT,0012x00000SFxDSAA1,9.0,7.0,Home Maintenance & Repairs,30.0,2050.0,29.714,Weekly,Loan Paid,25.0,2686,7864,1.0,31
995802.0,5948045.0,0062x00000EDUurAAH,0010K00001vipggQAA,29.0,23.0,Medical Expenses,30.0,2050.0,31.857,Weekly,Loan Paid,56.0,3741,4249,1.0,31
5167733.0,5942679.0,0062x00000EDQMvAAP,0012x000002aWSVAA2,21.0,19.0,Vehicle Expenses,30.0,2050.0,30.143,Weekly,Loan Paid,40.0,3229,3682,1.0,31
995254.0,5939836.0,0062x00000EDMdnAAH,0010K000029JK24QAG,13.0,11.0,Life Event Expenses,30.0,2050.0,30.429,Weekly,Loan Paid,40.0,3472,7235,1.0,31
995164.0,5939454.0,0062x00000EDLsyAAH,0010K00001swGRcQAM,9.0,8.0,Home Maintenance & Repairs,30.0,2050.0,30.143,Weekly,Loan Paid,34.0,658,9585,1.0,31
992303.0,5891814.0,0062x00000ECemDAAT,0010K000029GZiVQAW,15.0,11.0,Vehicle Expenses,30.0,2500.0,30.0,Weekly,Loan Paid,34.0,1234,4965,1.0,31
990651.0,5856291.0,0062x00000EC8twAAD,0012x000003EYCTAA4,17.0,14.0,Living Expenses,30.0,2500.0,29.857,Weekly,Loan Paid,28.0,7037,2215,1.0,31
937706.0,5403244.0,0062x00000DUxX6AAL,0012x00000GbK5FAAV,9.0,7.0,Travel Expenses,30.0,2050.0,30.0,Weekly,Loan Paid,21.0,5477,1547,1.0,31
937709.0,5402449.0,0062x00000DUwcAAAT,0012x00000L3PwuAAF,7.0,6.0,Living Expenses,30.0,2050.0,29.714,Weekly,Loan Paid,23.0,4062,7301,1.0,31
927027.0,5253144.0,0062x00000DsdQLAAZ,0012x00000WYFYgAAP,8.0,5.0,Vehicle Expenses,30.0,2050.0,30.571,Weekly,Loan Paid,46.0,225,5698,1.0,31
925865.0,5243171.0,0062x00000DsTK8AAN,0010K000029JM0bQAG,13.0,11.0,Medical Expenses,30.0,2050.0,30.286,Weekly,Loan Paid,51.0,1352,8343,1.0,31
907489.0,5055784.0,0062x00000DYqOtAAL,0012x00000THotQAAT,8.0,4.0,Vehicle Expenses,30.0,2050.0,30.0,Weekly,Loan Paid,63.0,5699,2287,0.0,31
896989.0,4942680.0,0062x00000DWslvAAD,0012x000003DyEGAA0,10.0,5.0,Veterinary Expenses,30.0,2050.0,30.143,Weekly,Loan Paid,50.0,5552,6701,0.0,31
888145.0,4868811.0,0062x00000DJ46vAAD,0012x00000Owe5aAAB,9.0,8.0,Furniture or Appliances,30.0,2050.0,30.286,Weekly,Loan Paid,35.0,1685,3475,1.0,31
896630.0,4948288.0,0062x00000DWz3XAAT,0012x000003FM9XAAW,12.0,9.0,Home Maintenance & Repairs,29.0,2050.0,29.286,Weekly,Loan Paid,39.0,722,7692,1.0,31
1039704.0,6811149.0,0062x00000EzT9eAAF,0012x00000Ve5VFAAZ,7.0,6.0,Travel Expenses,28.0,2050.0,28.0,Weekly,Loan Paid,22.0,2704,2741,1.0,31
1040116.0,6815858.0,0062x00000EzXVuAAN,0010K000020KC1eQAG,11.0,7.0,Vehicle Expenses,28.0,2050.0,28.0,Weekly,Loan Paid,41.0,667,4796,1.0,31
1038218.0,6783255.0,0062x00000Ez5djAAB,0012x00000VdXQnAAN,6.0,4.0,Vehicle Expenses,28.0,2050.0,27.714,Weekly,Loan Paid,27.0,2958,8011,1.0,31
5169668.0,6243414.0,0062x00000EOFs8AAH,0012x00000VcLdhAAF,16.0,12.0,Vehicle Expenses,28.0,2050.0,28.286,Weekly,Loan Paid,53.0,4048,3833,1.0,31
1000370.0,6037532.0,0062x00000ELV1VAAX,0012x00000IOWQxAAP,11.0,8.0,Vehicle Expenses,28.0,2050.0,28.143,Weekly,Loan Paid,39.0,719,1835,1.0,31
5168375.0,6034698.0,0062x00000ELR7jAAH,0012x00000RrnlqAAB,8.0,6.0,Vehicle Expenses,28.0,2050.0,28.571,Weekly,Loan Paid,36.0,2839,839,1.0,31
998399.0,6000600.0,0062x00000EEEj6AAH,0012x00000TtBY8AAN,11.0,7.0,Furniture or Appliances,28.0,2050.0,28.286,Weekly,Loan Paid,51.0,3712,8623,1.0,31
996871.0,5956892.0,0062x00000EDeDIAA1,0012x00000cLrzcAAC,8.0,5.0,Furniture or Appliances,28.0,2050.0,28.0,Weekly,Loan Paid,67.0,3906,8243,1.0,31
5165389.0,5530773.0,0062x00000E3yiYAAR,0012x00000GcLNlAAN,16.0,15.0,Living Expenses,28.0,2050.0,28.286,Weekly,Loan Paid,50.0,2124,2362,1.0,31
929545.0,5281893.0,0062x00000Dt1VAAAZ,0010K000023PjKRQA0,6.0,5.0,Medical Expenses,28.0,2050.0,28.0,Weekly,Loan Paid,29.0,2271,465,1.0,31
1032148.0,6659678.0,0062x00000ExNyiAAF,0012x00000Rrc6fAAB,12.0,8.0,Living Expenses,27.0,2050.0,27.143,Weekly,Loan Paid,30.0,3836,734,1.0,31
1017603.0,6383176.0,0062x00000EcreyAAB,0012x000002a8idAAA,13.0,12.0,Other Expenses,27.0,2050.0,26.714,Weekly,Loan Paid,42.0,1389,2920,1.0,31
1006153.0,6164478.0,0062x00000ENItgAAH,0012x00000SISYbAAP,7.0,5.0,Living Expenses,27.0,2050.0,28.143,Weekly,Loan Paid,34.0,7265,6195,1.0,31
1004392.0,6131171.0,0062x00000EMnTMAA1,0012x00000Ve6lKAAR,8.0,5.0,Relocation Expenses,27.0,2050.0,27.571,Weekly,Loan Paid,33.0,6963,9604,1.0,31
5166880.0,5841343.0,0062x00000E7i8iAAB,0010K000028iOIrQAM,11.0,10.0,Travel Expenses,27.0,2050.0,26.857,Weekly,Loan Paid,32.0,2011,8099,1.0,31
5166849.0,5834442.0,0062x00000E7coSAAR,0012x000005TAc7AAG,12.0,8.0,Living Expenses,27.0,2050.0,26.857,Weekly,Loan Paid,32.0,2245,3498,1.0,31
1011245.0,6266574.0,0062x00000Eb6LOAAZ,0012x00000IO5ncAAD,12.0,10.0,Home Maintenance & Repairs,30.0,2050.0,59.857,Fortnightly,Loan Paid,57.0,468,2869,1.0,32
1000310.0,6037660.0,0062x00000ELVGLAA5,0012x00000MgLVUAA3,9.0,7.0,Living Expenses,30.0,2050.0,58.857,Fortnightly,Loan Paid,24.0,2526,8579,1.0,32
5169372.0,6189304.0,0062x00000ENcKnAAL,0010K000028glJ1QAI,41.0,39.0,Veterinary Expenses,36.0,2050.0,35.857,Weekly,Loan Paid,41.0,2830,807,3.0,34
995651.0,5938307.0,0062x00000EDKdMAAX,0012x00000G2s2SAAR,36.0,34.0,Living Expenses,36.0,2050.0,36.286,Weekly,Loan Paid,33.0,3658,7064,3.0,34
1069470.0,7415916.0,0062x00000FKoIpAAL,0010K00001zIknSQAS,20.0,17.0,Vehicle Expenses,36.0,2500.0,36.286,Weekly,Loan Paid,35.0,6725,4403,1.0,34
1039127.0,6802204.0,0062x00000EzKWuAAN,0012x00000XNhZoAAL,21.0,17.0,Medical Expenses,36.0,2050.0,36.143,Weekly,Loan Paid,46.0,6163,5286,1.0,34
1055907.0,7159395.0,0062x00000FHJZFAA5,0012x00000cKtUeAAK,17.0,14.0,Living Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,45.0,5613,3747,1.0,34
1035441.0,6727568.0,0062x00000EyKRvAAN,0010K00002421raQAA,16.0,13.0,Vehicle Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,27.0,4453,8316,1.0,34
1048622.0,6969954.0,0062x00000F2T3dAAF,0010K00002421raQAA,16.0,13.0,Living Expenses,40.0,2050.0,40.143,Weekly,Loan Paid,27.0,4453,2861,1.0,34
1054535.0,7124718.0,0062x00000F4JOjAAN,0010K00001sbneeQAA,13.0,11.0,Home Maintenance & Repairs,40.0,2050.0,40.286,Weekly,Loan Paid,30.0,232,5077,1.0,34
1037349.0,6767870.0,0062x00000EyrEGAAZ,0012x00000FFqNiAAL,13.0,11.0,Life Event Expenses,36.0,2050.0,35.714,Weekly,Loan Paid,29.0,1900,8287,1.0,34
1034438.0,6704693.0,0062x00000Ey0qMAAR,0012x000008KDOdAAO,13.0,10.0,Other Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,27.0,2680,9114,1.0,34
1046824.0,6921408.0,0062x00000F1n58AAB,0012x00000GeSWwAAN,12.0,10.0,Vehicle Expenses,36.0,2050.0,36.286,Weekly,Loan Paid,64.0,5076,2624,1.0,34
1043320.0,6873755.0,0062x00000F8jKLAAZ,0012800001NFoKlAAL,12.0,10.0,Relocation Expenses,36.0,2500.0,36.143,Weekly,Loan Paid,36.0,3635,1016,1.0,34
1065650.0,7353648.0,0062x00000FJsJuAAL,0012x00000fltEkAAI,11.0,9.0,Living Expenses,36.0,2050.0,35.857,Weekly,Loan Paid,34.0,6390,2880,1.0,34
1044996.0,6898874.0,0062x00000F1VwpAAF,0012x00000KMo3LAAT,13.0,9.0,Travel Expenses,36.0,2050.0,36.0,Weekly,Loan Paid,47.0,5671,6494,1.0,34
1060347.0,7271253.0,0062x00000FIiBPAA1,0012x00000g9tygAAA,11.0,8.0,Vehicle Expenses,36.0,2050.0,36.429,Weekly,Loan Paid,52.0,6784,9635,1.0,34
1036032.0,6727358.0,0062x00000EyKGcAAN,0012x00000KMFWLAA5,9.0,8.0,Vehicle Expenses,36.0,2500.0,36.429,Weekly,Loan Paid,24.0,6300,1369,1.0,34
1041270.0,6834426.0,0062x00000EzmycAAB,0012x00000Vfg4wAAB,9.0,7.0,Vehicle Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,43.0,436,2123,1.0,34
1054222.0,7114803.0,0062x00000F4DMOAA3,0012x00000WrNjGAAV,8.0,5.0,Vehicle Expenses,36.0,2050.0,37.143,Weekly,Loan Paid,49.0,4352,3631,1.0,34
1053732.0,7100758.0,0062x00000F42UVAAZ,0012x00000THpXPAA1,8.0,5.0,Home Maintenance & Repairs,40.0,2050.0,40.143,Weekly,Loan Paid,25.0,1152,4090,1.0,34
1041189.0,6834098.0,0062x00000EzmhgAAB,0012x00000IMBaOAAX,8.0,5.0,Life Event Expenses,36.0,3000.0,35.714,Weekly,Loan Paid,33.0,1821,1485,1.0,34
1040099.0,6811316.0,0062x00000EzTJKAA3,0012x00000GcVfpAAF,7.0,5.0,Vehicle Expenses,36.0,2050.0,36.0,Weekly,Loan Paid,43.0,5833,9111,1.0,34
1058071.0,7221086.0,0062x00000FI2YbAAL,0012x00000dA8pUAAS,7.0,4.0,Child Expenses,36.0,2050.0,36.143,Weekly,Loan Paid,35.0,2725,3775,1.0,34
1051640.0,7048304.0,0062x00000F3RJWAA3,0012x00000g7cfzAAA,9.0,4.0,Home Maintenance & Repairs,36.0,3000.0,36.0,Weekly,Loan Paid,21.0,6709,8771,0.0,34
1050734.0,7022398.0,0062x00000F37vmAAB,0012x00000g9N9KAAU,7.0,4.0,Vehicle Expenses,36.0,2200.0,36.0,Weekly,Loan Paid,32.0,5215,5007,1.0,34
1050201.0,7008842.0,0062x00000F2xZFAAZ,0010K00001iKFqAQAW,8.0,4.0,Other Expenses,36.0,2050.0,36.429,Weekly,Loan Paid,41.0,5068,7484,0.0,34
1049084.0,6976976.0,0062x00000F2XNXAA3,0012x00000RqNvaAAF,6.0,4.0,Vehicle Expenses,36.0,2050.0,35.857,Weekly,Loan Paid,25.0,2793,2828,1.0,34
1046815.0,6942707.0,0062x00000F24N9AAJ,0012x00000fmUbhAAE,6.0,4.0,Furniture or Appliances,36.0,2050.0,36.0,Weekly,Loan Paid,64.0,5709,8437,1.0,34
1045867.0,6922079.0,0062x00000F1nkqAAB,0012x00000ddtQuAAI,6.0,4.0,Vehicle Expenses,36.0,2500.0,36.286,Weekly,Loan Paid,27.0,7045,3514,1.0,34
1044947.0,6905575.0,0062x00000F1aEFAAZ,0012x00000INIHUAA5,6.0,4.0,Home Maintenance & Repairs,36.0,2050.0,36.0,Weekly,Loan Paid,54.0,2005,4853,1.0,34
1035630.0,6735357.0,0062x00000EyPtKAAV,0012x00000XCkpoAAD,8.0,4.0,Furniture or Appliances,36.0,3000.0,36.0,Weekly,Loan Paid,49.0,2471,8870,0.0,34
1046815.0,6942707.0,0062x00000F24N9AAJ,0012x00000fmUbhAAE,6.0,4.0,Furniture or Appliances,36.0,2050.0,36.0,Weekly,Loan Paid,64.0,5709,8437,1.0,34
1046824.0,6921408.0,0062x00000F1n58AAB,0012x00000GeSWwAAN,12.0,10.0,Vehicle Expenses,36.0,2050.0,36.286,Weekly,Loan Paid,64.0,5076,2624,1.0,34
1044947.0,6905575.0,0062x00000F1aEFAAZ,0012x00000INIHUAA5,6.0,4.0,Home Maintenance & Repairs,36.0,2050.0,36.0,Weekly,Loan Paid,54.0,2005,4853,1.0,34
1060347.0,7271253.0,0062x00000FIiBPAA1,0012x00000g9tygAAA,11.0,8.0,Vehicle Expenses,36.0,2050.0,36.429,Weekly,Loan Paid,52.0,6784,9635,1.0,34
1054222.0,7114803.0,0062x00000F4DMOAA3,0012x00000WrNjGAAV,8.0,5.0,Vehicle Expenses,36.0,2050.0,37.143,Weekly,Loan Paid,49.0,4352,3631,1.0,34
1035630.0,6735357.0,0062x00000EyPtKAAV,0012x00000XCkpoAAD,8.0,4.0,Furniture or Appliances,36.0,3000.0,36.0,Weekly,Loan Paid,49.0,2471,8870,0.0,34
1044996.0,6898874.0,0062x00000F1VwpAAF,0012x00000KMo3LAAT,13.0,9.0,Travel Expenses,36.0,2050.0,36.0,Weekly,Loan Paid,47.0,5671,6494,1.0,34
1039127.0,6802204.0,0062x00000EzKWuAAN,0012x00000XNhZoAAL,21.0,17.0,Medical Expenses,36.0,2050.0,36.143,Weekly,Loan Paid,46.0,6163,5286,1.0,34
1055907.0,7159395.0,0062x00000FHJZFAA5,0012x00000cKtUeAAK,17.0,14.0,Living Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,45.0,5613,3747,1.0,34
1041270.0,6834426.0,0062x00000EzmycAAB,0012x00000Vfg4wAAB,9.0,7.0,Vehicle Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,43.0,436,2123,1.0,34
1040099.0,6811316.0,0062x00000EzTJKAA3,0012x00000GcVfpAAF,7.0,5.0,Vehicle Expenses,36.0,2050.0,36.0,Weekly,Loan Paid,43.0,5833,9111,1.0,34
1050201.0,7008842.0,0062x00000F2xZFAAZ,0010K00001iKFqAQAW,8.0,4.0,Other Expenses,36.0,2050.0,36.429,Weekly,Loan Paid,41.0,5068,7484,0.0,34
1043320.0,6873755.0,0062x00000F8jKLAAZ,0012800001NFoKlAAL,12.0,10.0,Relocation Expenses,36.0,2500.0,36.143,Weekly,Loan Paid,36.0,3635,1016,1.0,34
1069470.0,7415916.0,0062x00000FKoIpAAL,0010K00001zIknSQAS,20.0,17.0,Vehicle Expenses,36.0,2500.0,36.286,Weekly,Loan Paid,35.0,6725,4403,1.0,34
1058071.0,7221086.0,0062x00000FI2YbAAL,0012x00000dA8pUAAS,7.0,4.0,Child Expenses,36.0,2050.0,36.143,Weekly,Loan Paid,35.0,2725,3775,1.0,34
1065650.0,7353648.0,0062x00000FJsJuAAL,0012x00000fltEkAAI,11.0,9.0,Living Expenses,36.0,2050.0,35.857,Weekly,Loan Paid,34.0,6390,2880,1.0,34
1041189.0,6834098.0,0062x00000EzmhgAAB,0012x00000IMBaOAAX,8.0,5.0,Life Event Expenses,36.0,3000.0,35.714,Weekly,Loan Paid,33.0,1821,1485,1.0,34
1050734.0,7022398.0,0062x00000F37vmAAB,0012x00000g9N9KAAU,7.0,4.0,Vehicle Expenses,36.0,2200.0,36.0,Weekly,Loan Paid,32.0,5215,5007,1.0,34
1054535.0,7124718.0,0062x00000F4JOjAAN,0010K00001sbneeQAA,13.0,11.0,Home Maintenance & Repairs,40.0,2050.0,40.286,Weekly,Loan Paid,30.0,232,5077,1.0,34
1037349.0,6767870.0,0062x00000EyrEGAAZ,0012x00000FFqNiAAL,13.0,11.0,Life Event Expenses,36.0,2050.0,35.714,Weekly,Loan Paid,29.0,1900,8287,1.0,34
1048622.0,6969954.0,0062x00000F2T3dAAF,0010K00002421raQAA,16.0,13.0,Living Expenses,40.0,2050.0,40.143,Weekly,Loan Paid,27.0,4453,2861,1.0,34
1045867.0,6922079.0,0062x00000F1nkqAAB,0012x00000ddtQuAAI,6.0,4.0,Vehicle Expenses,36.0,2500.0,36.286,Weekly,Loan Paid,27.0,7045,3514,1.0,34
1035441.0,6727568.0,0062x00000EyKRvAAN,0010K00002421raQAA,16.0,13.0,Vehicle Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,27.0,4453,8316,1.0,34
1034438.0,6704693.0,0062x00000Ey0qMAAR,0012x000008KDOdAAO,13.0,10.0,Other Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,27.0,2680,9114,1.0,34
1053732.0,7100758.0,0062x00000F42UVAAZ,0012x00000THpXPAA1,8.0,5.0,Home Maintenance & Repairs,40.0,2050.0,40.143,Weekly,Loan Paid,25.0,1152,4090,1.0,34
1049084.0,6976976.0,0062x00000F2XNXAA3,0012x00000RqNvaAAF,6.0,4.0,Vehicle Expenses,36.0,2050.0,35.857,Weekly,Loan Paid,25.0,2793,2828,1.0,34
1036032.0,6727358.0,0062x00000EyKGcAAN,0012x00000KMFWLAA5,9.0,8.0,Vehicle Expenses,36.0,2500.0,36.429,Weekly,Loan Paid,24.0,6300,1369,1.0,34
1051640.0,7048304.0,0062x00000F3RJWAA3,0012x00000g7cfzAAA,9.0,4.0,Home Maintenance & Repairs,36.0,3000.0,36.0,Weekly,Loan Paid,21.0,6709,8771,0.0,34
999680.0,6026995.0,0062x00000EEeALAA1,0012x000002cfXOAAY,8.0,4.0,Home Maintenance & Repairs,36.0,2250.0,36.143,Weekly,Loan Paid,22.0,4712,6874,0.0,34
999594.0,6026447.0,0062x00000EEdPeAAL,0012x00000cA542AAC,10.0,6.0,Life Event Expenses,36.0,2050.0,35.857,Weekly,Loan Paid,25.0,3719,7872,1.0,34
998700.0,6006617.0,0062x00000EELNLAA5,0012x00000SFlWZAA1,9.0,5.0,Living Expenses,36.0,2050.0,36.286,Weekly,Loan Paid,44.0,5167,8025,1.0,34
997847.0,5986779.0,0062x00000EE2YvAAL,0012x000002dVc1AAE,20.0,17.0,Home Maintenance & Repairs,36.0,3850.0,36.571,Weekly,Loan Paid,61.0,189,5580,1.0,34
997463.0,5977033.0,0062x00000EDwgwAAD,0012x000002eAnYAAU,11.0,7.0,Vehicle Expenses,36.0,2050.0,36.714,Weekly,Loan Paid,33.0,72,4265,1.0,34
995651.0,5938307.0,0062x00000EDKdMAAX,0012x00000G2s2SAAR,36.0,34.0,Living Expenses,36.0,2050.0,36.286,Weekly,Loan Paid,33.0,3658,7064,3.0,34
995244.0,5939757.0,0062x00000EDMXaAAP,0012x00000LQpwdAAD,12.0,9.0,Living Expenses,36.0,2050.0,36.143,Weekly,Loan Paid,39.0,473,3104,1.0,34
1069470.0,7415916.0,0062x00000FKoIpAAL,0010K00001zIknSQAS,20.0,17.0,Vehicle Expenses,36.0,2500.0,36.286,Weekly,Loan Paid,35.0,6725,4403,1.0,34
1065650.0,7353648.0,0062x00000FJsJuAAL,0012x00000fltEkAAI,11.0,9.0,Living Expenses,36.0,2050.0,35.857,Weekly,Loan Paid,34.0,6390,2880,1.0,34
1060347.0,7271253.0,0062x00000FIiBPAA1,0012x00000g9tygAAA,11.0,8.0,Vehicle Expenses,36.0,2050.0,36.429,Weekly,Loan Paid,52.0,6784,9635,1.0,34
1058071.0,7221086.0,0062x00000FI2YbAAL,0012x00000dA8pUAAS,7.0,4.0,Child Expenses,36.0,2050.0,36.143,Weekly,Loan Paid,35.0,2725,3775,1.0,34
1055907.0,7159395.0,0062x00000FHJZFAA5,0012x00000cKtUeAAK,17.0,14.0,Living Expenses,36.0,2050.0,36.571,Weekly,Loan Paid,45.0,5613,3747,1.0,34
1054535.0,7124718.0,0062x00000F4JOjAAN,0010K00001sbneeQAA,13.0,11.0,Home Maintenance & Repairs,40.0,2050.0,40.286,Weekly,Loan Paid,30.0,232,5077,1.0,34
